SourceFile,PlazoPresentacionFecha,OrganismoConvocante,InformacionWeb,Presupuesto,Objeto,Score
20251120_Licitaciones.xlsx,11/25/2025,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE MÓSTOLES (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=opIzhKf2IRedkQsA7ROvsg%3D%3D,2700,Servicio de retransmisión audiovisual o streaming a través de internet de la cabalgata de reyes 2026,2
20251120_Licitaciones.xlsx,12/5/2025,ALCALDÍA DEL AYUNTAMIENTO DE AVILÉS (ASTURIAS),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=nX8Z41SK2P0IYE3ZiZ%2BxmQ%3D%3D,115700,Contratación de los servicios de producción de un audiovisual que consiste una visita virtual a la Villa de Avilés en la Baja Edad Media y el suministro de los equipos necesarios para su reproducción,1
20251120_Licitaciones.xlsx,12/22/2025,GERENCIA DE LA UNIVERSIDAD DE ALCALÁ,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=qjbueZOlGU07%2B9FIQYNjeQ%3D%3D,167250,"Servicios de edición, personalización, impresión y entrega a la Universidad de los títulos universitarios oficiales, suplementos europeos al título y títulos propios en formato papel",2
20251120_Licitaciones.xlsx,12/19/2025,"PRESIDENCIA Y DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS DE LA DE LA SOCIEDAD MERCANTIL ESTATAL PARA LA GESTIÓN DE LA INNOVACIÓN Y LAS TECNOLOGÍAS TURÍSTICAS, S.A.M.P. (SEGITTUR)",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=SsxDIu%2F6xOp%2FR5QFTlaM4A%3D%3D,289900,"Servicios de preproducción, grabación y postproducción de vídeos promocionales y toma de fotografías para 198 destinos de España. Las necesidades a satisfacer se específican con mayor detalle en el “liego de prescripciones técnicas de la contratación""",2
20251120_Licitaciones.xlsx,12/22/2025,"CORPORACIÓ CATALANA DE MITJANS AUDIOVISUALS, SA (CCMA, SA)",contractaciopublica.cat/ca/perfils-contractant/detall/203758,,"Gestión de los canales y perfiles a las plataformas externas de video y audio. Servicio de gestión y curación de contenidos de la CCMA, SA en las distintas
 
plataformas digitales externas, tanto de vídeo como de audio, donde la CCMA tiene presencia
 
oficial",4
20251121_Licitaciones.xlsx,12/10/2025,"JUNTA DE CONTRATACIÓN DEL MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=KZ0A4PtfOgCOUi78BmzhOQ%3D%3D,142371.78,"Servicios necesarios para la participación del Ministerio de Educación, Formación Profesional y Deportes en la Semana de la Educación, Feria Aula 2026",2
20251121_Licitaciones.xlsx,12/5/2025,ALCALDÍA DEL AYUNTAMIENTO DE LANGREO (ASTURIAS),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=c0pnbSXzABp%2FP7lJ7Fu0SA%3D%3D,22314.05,Servicio para la ejecución de la campaña de sensibilización e información para la separación de biorresiduos en el municipio de Langreo,4
20251121_Licitaciones.xlsx,12/5/2025,"CONSEJERA DELEGADA DE LA EMPRESA PÚBLICA DE PROMOCIÓN DEL TURISMO Y LA ARTESANÍA DE CASTILLA-LA MANCHA (ETURIA), S.A",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Pa%2FPeqFBReWS81gZFETWmA%3D%3D,70245,Servicios de apoyo a las acciones y promociones en las ferias y eventos peninsulares en los que participe ETURIA CLM en 2026,3
20251121_Licitaciones.xlsx,12/5/2025,VICEPRESIDENCIA DEL PATRONATO PROVINCIAL DE TURISMO DE GRANADA,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ubQdnefxEQmdkQsA7ROvsg%3D%3D,44950.54,"Servicio integral de planificación, organización y ejecución de un acto de promoción en Madrid de la ""Ruta de castillos y fortalezas de Granada""",4
20251121_Licitaciones.xlsx,12/5/2025,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE MIERES (ASTURIAS),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=sFkSOmzJeaX5Rey58Yagpg%3D%3D,162540.5,"Servicio de digitalización para la interpretación del patrimonio industrial de Mieres en el Marco del Plan de Sostenibilidad Turística en destino de la Comarca Montaña Central de Asturias, correspondiente el Plan Territorial de Sostenibilidad Turística en destino del Principado de Asturias 2023. Lote 1: Historia de las instalaciones pozo Santa Bárbara con realidad virtual y fotogrametría 3 D. Lote 2: Recorrido interactivo por la ciudad de Mieres, digitalización de la Oficina de Turismo y Fotogrametría 3 D",2
20251121_Licitaciones.xlsx,11/27/2025,TRANSPORTS DE BARCELONA SA,community.vortal.biz/public/?currentLanguage=es,,Cambio tarifas teleférico.,1
20251121_Licitaciones.xlsx,12/12/2025,AYUNTAMIENTO DE GRANOLLERS (BARCELONA),,,"Bases reguladoras de la convocatoria para el otorgamiento, en régimen de concurrencia competitiva de una licencia de empleo temporal para el uso privativo del dominio público para la explotación publicitaria del mobiliario urbano del municipio de Granollers.",1
20251121_Licitaciones.xlsx,,"MADRID DESTINO CULTURA TURISMO Y NEGOCIO, S.A",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=YrNB%2BmJ4bsD10HRJw8TEnQ%3D%3D,200000,"Contrato mixto correspondiente a la contratación del suministro, producción, instalación, desmontaje y recolocación de banderolas sobre farolas, para las campañas de comunicación de Madrid Destino",1
20251121_Licitaciones.xlsx,12/4/2025,AYUNTAMIENTO DE BADALONA (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300621023,28000,2025/51440P - Contrato de servicios de organización y realización del Mercado del Trasto,1
20251121_Licitaciones.xlsx,12/4/2025,AYUNTAMIENTO DE IGUALADA (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300624955,10300,"Servicios y suministros para el concierto de órgano de fin de año y de los conciertos del festival internacional de órgano 2026. Lote 1 Suministro de equipamientos, producción, proyección en directo y grabación del concierto de órgano de Fin de año y de los conciertos del Festival Internacional de Órgano, lote 2 Servicio de fotografía, lote 3 Servicio de impresión del material gráfico.",1
20251121_Licitaciones.xlsx,12/4/2025,AYUNTAMIENTO DE CANOVELLES (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300622590,33308.39,Servicio de organización de las Actividades de Reyes,1
20251121_Licitaciones.xlsx,11/30/2025,"INFORMACIÓ I COMUNICACIÓ DE BARCELONA, S.A",contractaciopublica.cat/es/detall-publicacio/300625485,24941,"Retransmisión con Unidad Móvil de TV de la Cabalgata de Reyes 2026 para Betevé. Lote 1 Contratación del servicio completo de unidad móvil (UM) de realización de TV en formato de vídeo HD-SDI y formato de audio digital, para emitir en directo la llegada de los Reyes al Puerto de Barcelona (Portal de la Paz) por el canal Betevé. Lote 2 Contratación del servicio de unidad móvil (UM) de realización de TV en formato de vídeo HD-SDI y formato de audio digital, para emitir en directo el cortejo de la Cabalgata de Reyes desde el Plan de Palau de Barcelona, ​​por el canal Betevé.",1
20251121_Licitaciones.xlsx,12/10/2025,AYUNTAMIENTO DE VILADECANS (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300620302,43092,Servicio de gestión y organización general de la comida de la gente mayor de Viladecans para los años 2026 y 2027.,1
20251121_Licitaciones.xlsx,12/5/2025,AYUNTAMIENTO DE LLAGOSTERA (GIRONA),contractaciopublica.cat/es/detall-publicacio/300615068,66719.24,"Servicio de comunicación y difusión institucional, entorno digital, transparencia, buen gobierno y participación ciudadana del municipio de Llagostera. ",4
20251121_Licitaciones.xlsx,12/10/2025,DIPUTACIÓN DE TARRAGONA,contractaciopublica.cat/es/detall-publicacio/300624035,44727.6,Servicio para el seguimiento de noticias en los medios de comunicación y las redes sociales y hemeroteca digital de la Diputación de Tarragona.,5
20251121_Licitaciones.xlsx,12/5/2025,GENERALITAT DE CATALUNYA. DEPARTAMENTO DE UNIÓN EUROPEA Y ACCIÓN EXTERIOR,contractaciopublica.cat/es/detall-publicacio/300622827,165800,"Servicio de catering de los actos protocolarios (actos de altos cargos hacia terceras personas ajenas al Departamento) y/o institucionales, organizados por el Departamento de Unión Europea y Acción Exterior o actos o jornadas también organizados por el Departamento que tengan una duración igual o superior a 5 horas. Lote 1 Servicios de coffee break, desayunos y copa de bienvenida Este lote incluye servicios de menor complejidad técnica y logística, tales como: • Suministro de bebidas calientes y frías • Pequeños aperitivos • Atención puntual en actos de corta duración. Lote 2 Servicios de catering con elaboración más cuidadosa (recepciones, lunchs, tentempiés) Requiere una mayor capacidad técnica, organizativa y de producción, implica: *Elaboración gastronómica más compleja. *Presentación cuidada y servicio actos institucionales. ...",2
20251121_Licitaciones.xlsx,12/9/2025,"AMB INFORMACIÓ I SERVEIS, SA",contractaciopublica.cat/es/detall-publicacio/300623807,82167.27,"Servicio de apoyo a la gestión y la dinamización de las redes sociales de AMB Informació i Serveis, S.A (CPS 15/2025). Gestión y dinamización de las redes sociales de CON Movilidad desde donde se dará difusión a la actividad de AMB Informació i Serveis, S.A. (en adelante, CON Información). En este sentido, se impulsará la producción y difusión de contenidos de valor en las redes sociales, promocionando el uso del transporte público y la movilidad del área metropolitana de Barcelona, ​​como parte de su modelo de comunicación.",5
20251121_Licitaciones.xlsx,12/22/2025,DIPUTACIÓN DE GIRONA,contractaciopublica.cat/es/detall-publicacio/300597069,127000,"2025/4174 Servicio de dirección artística, producción técnica y dinamización del Festival internacional de teatro amateur de Girona.",4
20251121_Licitaciones.xlsx,12/22/2025,"PROMOTORA D'EXPORTACIONS CATALANES, SA (PRODECA)",contractaciopublica.cat/es/detall-publicacio/300623841,327574.34,"Servicio de diseño, montaje, desmontaje, mantenimiento y supervisión de los stands que conforman los pabellones de Cataluña en la feria Seafood Expo Global (Lote 1) y Salón Gourmets (Lote 2), y del servicio de concejalía, producción y programación de cocina en directo del espacio Catalonia HUB de la feria Seafood Expo Global",1
20251121_Licitaciones.xlsx,12/22/2025,"CORPORACIÓ CATALANA DE MITJANS AUDIOVISUALS, SA (CCMA, SA)",contractaciopublica.cat/es/detall-publicacio/300622158,200000,Gestión de los canales y perfiles en las plataformas externas de video y audio,4
20251121_Licitaciones.xlsx,12/3/2025,CONSORCIO INSTITUTO CATALÁN DE EVALUACIÓN DE POLÍTICAS PÚBLICAS,contractaciopublica.cat/es/detall-publicacio/300600996,19900,Servicio de soporte externo para la producción y realización de los productos audiovisuales y animados de Ivalua,4
20251121_Licitaciones.xlsx,12/4/2025,UNIVERSITAT DE BARCELONA,contractaciopublica.cat/es/detall-publicacio/300621877,73200,2025/122 Servicio de agencia de marketing digital de diversos programas y servicios,5
20251121_Licitaciones.xlsx,12/4/2025,ENTITAT PÚBLICA EMPRESARIAL RÀDIO ARENYS,contractaciopublica.cat/es/detall-publicacio/300622770,6773.03,Contratación del servicio de la gestión de la publicidad,3
20251121_Licitaciones.xlsx,12/4/2025,ENTITAT PÚBLICA EMPRESARIAL RÀDIO ARENYS,contractaciopublica.cat/es/detall-publicacio/300622770,6773.03,Contratación del servicio de la gestión de la publicidad,3
20251121_Licitaciones.xlsx,12/9/2025,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE. PRESIDENCIA DEL CONSEJO DE ADMINISTRACIÓN DE LA AUTORIDAD PORTUARIA DE BARCELONA (PORT DE BARCELONA),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=oCQQAXDZrxgl5NjlNci%2BtA%3D%3D,33000,"Diseño, construcción, montaje y desmontaje y transporte de materiales del estand del Port de Barcelona en la feria de la Fruit Logística 2026",1
20251124_Licitaciones.xlsx,12/8/2025,MINISTERIO DEL INTERIOR. JEFATURA DE ASUNTOS ECONÓMICOS DE LA GUARDIA CIVIL,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=fG4TuSFsNLEzjChw4z%2FXvw%3D%3D,69600,El suministro de un mínimo de 80.000 cuadernos divulgativos sobre competencias digitales para la seguridad de la información aportando una copia electrónica del contenido de los mismos,3
20251124_Licitaciones.xlsx,12/9/2025,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE LEGANÉS (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=4wZdtFJxJeTzAq95uGTrDQ%3D%3D,37850.76,"Servicio para el desarrollo de la Gala del Deportes de Leganés, organizada por la Delegación de Deportes",1
20251124_Licitaciones.xlsx,,DIPUTACIÓN DE GIRONA,contractaciopublica.cat/es/detall-publicacio/300625801,,2025/10034 El objeto del contrato es el servicio de creación y producción de contenidos audiovisuales destinados a apoyar la difusión de contenidos institucionales y campañas de divulgación y publicidad vinculadas a los proyectos de la Oficina de Difusión de la Diputación de Girona.,4
20251124_Licitaciones.xlsx,12/10/2025,GENERALITAT DE CATALUNYA. DEPARTAMENTO DE POLÍTICA LINGÜÍSTICA,contractaciopublica.cat/es/detall-publicacio/300626441,60000,"Producción de 5 vídeos breves para fomentar el aprendizaje y el uso del catalán en el comercio de proximidad, dirigidos a colectivos de personas recién llegadas con presencia destacada en el sector comercial",2
20251124_Licitaciones.xlsx,12/9/2025,AYUNTAMIENTO DE GRANOLLERS (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300626327,32214.6,Contrato de servicio de gestión de inscripciones y acogida del XVIII congreso internacional de ciudades educadoras,1
20251124_Licitaciones.xlsx,12/22/2025,BANCO DE SANGRE Y TEJIDOS (BST),contractaciopublica.cat/es/detall-publicacio/300625466,280000,"Servicios de marketing y comunicación por contenido digital por el Banco de Sangre y Tejidos. Lote 1 Creación, producción y edición de contenidos. Lote 
2 Estudio de diseño gráfico para el desarrollo y adaptación de materiales gráficos. Lote 
3 Gestión de influencers, por la creación y producción de contenidos de posicionamiento de marca en las plataformas
. Lote 4 Inserción de publicidad institucional en META y GOOGLE.",5
20251124_Licitaciones.xlsx,12/10/2025,IFEMA - INSTITUCIÓN FERIAL DE MADRID,licitaciones2.ifema.es/licitacion/licitaciones/detalle?id=3052675,15169578.52,Servicio de agencia de medios para el diseño y la implementación de un plan de medios que posicione Madrid,3
20251124_Licitaciones.xlsx,12/16/2025,FUNDACIÓN PARA LA INVESTIGACIÓN BIOMÉDICA DEL HOSPITAL CLÍNICO SAN CARLOS,contratos-publicos.comunidad.madrid/contrato-publico/pas-12-25-contratacion-renovacion-pagina-web-servicios-recursos-digitales,10508,Contratación de la renovación de la página web y los servicios y recursos digitales asociados a la red de enfermedades inflamatorias (REI).,3
20251124_Licitaciones.xlsx,12/11/2025,AYUNTAMIENTO DE GRANOLLERS (BARCELONA),contractaciopublica.cat/ca/detall-publicacio/849421b7-dc00-464f-8c2f-f5ec82a54da4/300626884,32214.6,Servicio de gestión de inscripciones y acogida del XVIII Congreso Internacional de Ciudades Educadoras que se celebrará en la ciudad de Granollers del 25 al 29 de mayo de 2026,1
20251124_Licitaciones.xlsx,1/28/2026,GENERALITAT DE CATALUNYA.DEPARTAMENTO DE LA PRESIDENCIA,contractaciopublica.cat/ca/detall-publicacio/08a8dcb7-e400-48b4-b200-bed2ec9a255c/300626877,642600,"Servicios de preproducción, realización, producción, postproducción y edición de una campaña de publicidad institucional que incluye productos audiovisuales (sean spots, cuñas u otros formatos audiovisuales), fotografías y productos gráficos (sean anuncios u otros formatos gráficos, estáticos o animados). PR-2026-21",3
20251125_Licitaciones.xlsx,12/9/2025,AYUNTAMIENTO DE BALAGUER (LLEIDA). INSTITUTO MUNICIPAL PROGRESO Y CULTURA,contractaciopublica.cat/ca/detall-publicacio/60fc3484-3007-404b-bb29-aafbce029035/300627888,55000,"Contrato de suministro, en régimen de alquiler, montaje y desmontaje, mantenimiento, servicio técnico y transporte de infraestructura necesaria para el pabellón de Inpacsa para las actividades previstas durante los días 28 de diciembre de 2025 al 5 de enero de 2026 por Cosmolúdic, el salón de la infancia de Navidad de Balaguer. LOTE 1 Suministro, en régimen de alquiler, transporte, montaje y desmontaje del resto de infraestructura necesaria para el desarrollo de las actividades y talleres. LOTE 2 Suministro, en régimen de alquiler, transporte, montaje y desmontaje de estructuras Truss aluminio, dados aluminio y bases metálicas. LOTE 3 Suministro, en régimen de alquiler, transporte, montaje y desmontaje de la iluminación, conexiones eléctricas, climatización y servicio técnico necesario en el pabellón Inpacsa. LOTE 4 Colocación moqueta ferial y moqueta imitación césped artificial de las pistas deportivas.",1
20251125_Licitaciones.xlsx,12/9/2025,AGENCIA CATALANA DE TURISMO,contractaciopublica.cat/ca/detall-publicacio/b8158ee4-265a-416e-a4e8-51f23404d435/300627737,101745.86,"Servicio de producción y elaboración de materiales digitales audiovisuales y fotográficos de turismo enogastronómico para el desarrollo de campañas de marketing para redes sociales, en el marco del Plan de Recuperación, Transformación y Resiliencia, financiado por la Unión Europea con los fondos Next Generation EU. El objeto del contrato deriva del proyecto estatal Plan Territorial de Sostenibilidad Turística y, en concreto, de la Actuación de Cohesión entre Destinos (ACD) “Cataluña, Tierra de sabores”, aprobado dentro del Plan de Recuperación, Transformación y Resiliencia, financiado por la Unión Europea en el marco de los fondos Next Generation EU, para la consecución digitalización del tejido industrial y de la pyme, recuperación del turismo e impulso en una España nación emprendedora"" y, concretamente en el Componente 14 ""Plan de modernización y competitividad del sector turístico"", Inversión 1 ""Transformación del modelo hacia la sostenibilidad"". Se enmarca en el Plan Nacional de Turismo Enogastronómico y pretende definir un modelo de turismo enogastronómico regenerativo, slow e innovador, que permita promover Cataluña como destino turístico con identidad estructurando una oferta de valor que sea atractiva, competitiva y se base en el modelo 4D (desestacionalización, diversificación, descongestión y gasto) y. La actuación de la ACD Terra de Sabors que enmarca el objeto del contrato es la 16. Materiales digitales. Esta licitación se divide en los siguientes lotes: - Lote 1: Producción de microcápsulas de vídeo de turismo enogastronómico. - Lote 2: Producción de fotografías de turismo enogastronómico.",4
